Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee_ID,Promotion_Gap_Ratio,Role_Stagnation_Index,Training_Intensity_Score,Manager_Stability_Indicator,Promotion_Gap_Score,Training_Need_Indicator,Career_Stagnation_Flag,Retention_Opportunity_Index,Retention_Opportunity_Level,Career_Cluster,Career_Cluster_Label
49,0,Travel_Rarely,301,Research & Development,22,4,Other,1,Female,72,3,4,Research Director,2,Married,16413,3498,3,No,16,3,2,2,27,2,3,4,2,1,2,EMP1177,0.25,0.5,0.5,0.5,Low,Medium,0,52.5,Medium,1,Developing Professional
50,0,Travel_Rarely,813,Research & Development,17,5,Life Sciences,4,Female,50,2,3,Research Director,1,Divorced,13269,21981,5,No,15,3,3,3,19,3,3,14,11,1,11,EMP1178,0.0714285714285714,0.7857142857142857,0.2142857142857142,0.7857142857142857,High,Low,0,53.21428571428571,Medium,2,Experienced Professional
20,0,Travel_Rarely,1141,Sales,2,3,Medical,3,Female,31,3,1,Sales Representative,3,Single,2783,13251,1,No,19,3,1,0,2,3,3,2,2,2,2,EMP1179,1.0,1.0,1.5,1.0,Low,Low,0,90.0,High,1,Developing Professional
34,0,Travel_Rarely,1130,Research & Development,3,3,Life Sciences,4,Female,66,3,2,Research Scientist,2,Divorced,5433,19332,1,No,12,3,3,1,11,2,3,11,8,7,9,EMP1180,0.6363636363636364,0.7272727272727273,0.1818181818181818,0.8181818181818182,High,Medium,1,79.54545454545455,High,2,Experienced Professional
36,0,Travel_Rarely,311,Research & Development,7,3,Life Sciences,1,Male,77,3,1,Laboratory Technician,2,Single,2013,10950,2,No,11,3,3,0,15,4,3,4,3,1,3,EMP1181,0.25,0.75,1.0,0.75,Low,Low,0,53.75,Medium,1,Developing Professional
49,0,Travel_Rarely,465,Research & Development,6,1,Life Sciences,3,Female,41,2,4,Healthcare Representative,3,Married,13966,11652,2,Yes,19,3,2,1,30,3,3,15,11,2,12,EMP1182,0.1333333333333333,0.7333333333333333,0.2,0.8,High,Low,0,44.33333333333333,Medium,2,Experienced Professional
36,0,Non-Travel,894,Research & Development,1,4,Medical,4,Female,33,2,2,Manufacturing Director,3,Married,4374,15411,0,No,15,3,3,0,4,6,3,3,2,1,2,EMP1183,0.3333333333333333,0.6666666666666666,2.0,0.6666666666666666,Low,Low,0,48.33333333333333,Medium,1,Developing Professional
36,0,Travel_Rarely,1040,Research & Development,3,2,Life Sciences,4,Male,79,4,2,Healthcare Representative,1,Divorced,6842,26308,6,No,20,4,1,1,13,3,3,5,4,0,4,EMP1184,0.0,0.8,0.6,0.8,Medium,Low,0,51.0,Medium,1,Developing Professional
54,0,Travel_Rarely,584,Research & Development,22,5,Medical,2,Female,91,3,4,Manager,3,Married,17426,18685,3,No,25,4,3,1,36,6,3,10,8,4,7,EMP1185,0.4,0.8,0.6,0.7,High,Low,1,55.5,Medium,2,Experienced Professional
43,0,Travel_Rarely,1291,Research & Development,15,2,Life Sciences,3,Male,65,2,4,Research Director,3,Married,17603,3525,1,No,24,4,1,1,14,3,3,14,10,6,11,EMP1186,0.4285714285714285,0.7142857142857143,0.2142857142857142,0.7857142857142857,High,Low,1,55.35714285714285,Medium,2,Experienced Professional
35,1,Travel_Frequently,880,Sales,12,4,Other,4,Male,36,3,2,Sales Executive,4,Single,4581,10414,3,Yes,24,4,1,0,13,2,4,11,9,6,7,EMP1187,0.5454545454545454,0.8181818181818182,0.1818181818181818,0.6363636363636364,High,Medium,1,65.9090909090909,High,2,Experienced Professional
38,0,Travel_Frequently,1189,Research & Development,1,3,Life Sciences,4,Male,90,3,2,Research Scientist,4,Married,4735,9867,7,No,15,3,4,2,19,4,4,13,11,2,9,EMP1188,0.1538461538461538,0.8461538461538461,0.3076923076923077,0.6923076923076923,High,Low,0,41.92307692307692,Medium,2,Experienced Professional
29,0,Travel_Rarely,991,Sales,5,3,Medical,1,Male,43,2,2,Sales Executive,2,Divorced,4187,3356,1,Yes,13,3,2,1,10,3,2,10,0,0,9,EMP1189,0.0,0.0,0.3,0.9,Low,Low,0,23.5,Low,1,Developing Professional
33,0,Travel_Rarely,392,Sales,2,4,Medical,4,Male,93,3,2,Sales Executive,4,Divorced,5505,3921,1,No,14,3,3,2,6,5,3,6,2,0,4,EMP1190,0.0,0.3333333333333333,0.8333333333333334,0.6666666666666666,Low,Low,0,20.0,Low,1,Developing Professional
32,0,Travel_Rarely,977,Research & Development,2,3,Medical,4,Male,45,3,2,Research Scientist,2,Divorced,5470,25518,0,No,13,3,3,2,10,4,2,9,5,1,6,EMP1191,0.1111111111111111,0.5555555555555556,0.4444444444444444,0.6666666666666666,Medium,Low,0,41.11111111111112,Medium,1,Developing Professional
31,0,Travel_Rarely,1112,Sales,5,4,Life Sciences,1,Female,67,3,2,Sales Executive,4,Married,5476,22589,1,No,11,3,1,2,10,2,3,10,0,0,2,EMP1192,0.0,0.0,0.2,0.2,Low,Medium,0,13.0,Low,1,Developing Professional
49,0,Travel_Rarely,464,Research & Development,16,3,Medical,4,Female,74,3,1,Laboratory Technician,1,Divorced,2587,24941,4,Yes,16,3,2,1,17,2,2,2,2,2,2,EMP1193,1.0,1.0,1.0,1.0,Low,Medium,0,100.0,High,1,Developing Professional
38,0,Travel_Frequently,148,Research & Development,2,3,Medical,4,Female,42,2,1,Laboratory Technician,2,Single,2440,23826,1,No,22,4,2,0,4,3,3,4,3,3,3,EMP1194,0.75,0.75,0.75,0.75,Medium,Low,1,73.75,High,1,Developing Professional
47,0,Travel_Rarely,1225,Sales,2,4,Life Sciences,2,Female,47,4,4,Manager,2,Divorced,15972,21086,6,No,14,3,3,3,29,2,3,3,2,1,2,EMP1195,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,Low,Medium,0,63.33333333333333,High,1,Developing Professional
49,0,Travel_Rarely,809,Research & Development,1,3,Life Sciences,3,Male,36,3,4,Manager,3,Single,15379,22384,4,No,14,3,1,0,23,2,3,8,7,0,0,EMP1196,0.0,0.875,0.25,0.0,High,Medium,0,41.25,Medium,1,Developing Professional
41,0,Travel_Rarely,1206,Sales,23,2,Life Sciences,4,Male,80,3,3,Sales Executive,3,Single,7082,11591,3,Yes,16,3,4,0,21,2,3,2,0,0,2,EMP1197,0.0,0.0,1.0,1.0,Low,Medium,0,30.0,Medium,1,Developing Professional
20,0,Travel_Rarely,727,Sales,9,1,Life Sciences,4,Male,54,3,1,Sales Representative,1,Single,2728,21082,1,No,11,3,1,0,2,3,3,2,2,0,2,EMP1198,0.0,1.0,1.5,1.0,Low,Low,0,60.0,High,1,Developing Professional
33,0,Non-Travel,530,Sales,16,3,Life Sciences,3,Female,36,3,2,Sales Executive,4,Divorced,5368,16130,1,Yes,25,4,3,1,7,2,3,6,5,1,2,EMP1199,0.1666666666666666,0.8333333333333334,0.3333333333333333,0.3333333333333333,Medium,Medium,0,46.66666666666666,Medium,1,Developing Professional
36,0,Travel_Rarely,1351,Research & Development,26,4,Life Sciences,1,Male,80,3,2,Healthcare Representative,3,Married,5347,7419,6,No,14,3,2,2,10,2,2,3,2,0,2,EMP1200,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,Low,Medium,0,45.0,Medium,1,Developing Professional
44,0,Travel_Rarely,528,Human Resources,1,3,Life Sciences,3,Female,44,3,1,Human Resources,4,Divorced,3195,4167,4,Yes,18,3,1,3,8,2,3,2,2,2,2,EMP1201,1.0,1.0,1.0,1.0,Low,Medium,0,95.0,High,1,Developing Professional
23,1,Travel_Rarely,1320,Research & Development,8,1,Medical,4,Male,93,2,1,Laboratory Technician,3,Single,3989,20586,1,Yes,11,3,1,0,5,2,3,5,4,1,2,EMP1202,0.2,0.8,0.4,0.4,Medium,Medium,0,53.0,Medium,1,Developing Professional
38,0,Travel_Rarely,1495,Research & Development,4,2,Medical,4,Female,87,3,1,Laboratory Technician,3,Married,3306,26176,7,No,19,3,4,1,7,5,2,0,0,0,0,EMP1203,0.0,0.0,5.0,0.0,Low,Low,0,5.0,Low,0,Early-Career Explorer
53,0,Travel_Rarely,1395,Research & Development,24,4,Medical,2,Male,48,4,3,Healthcare Representative,4,Married,7005,3458,3,No,15,3,3,0,11,2,3,4,3,1,2,EMP1204,0.25,0.75,0.5,0.5,Low,Medium,0,50.0,Medium,1,Developing Professional
48,1,Travel_Frequently,708,Sales,7,2,Medical,4,Female,95,3,1,Sales Representative,3,Married,2655,11740,2,Yes,11,3,3,2,19,3,3,9,7,7,7,EMP1205,0.7777777777777778,0.7777777777777778,0.3333333333333333,0.7777777777777778,High,Low,1,71.11111111111111,High,2,Experienced Professional
32,1,Travel_Rarely,1259,Research & Development,2,4,Life Sciences,4,Male,95,3,1,Laboratory Technician,2,Single,1393,24852,1,No,12,3,1,0,1,2,3,1,0,0,0,EMP1206,0.0,0.0,2.0,0.0,Low,Medium,0,20.0,Low,0,Early-Career Explorer
26,0,Non-Travel,786,Research & Development,7,3,Medical,4,Male,76,3,1,Laboratory Technician,4,Single,2570,11925,1,No,20,4,3,0,7,5,3,7,7,5,7,EMP1207,0.7142857142857143,1.0,0.7142857142857143,1.0,High,Low,1,73.57142857142857,High,1,Developing Professional
55,0,Travel_Rarely,1441,Research & Development,22,3,Technical Degree,1,Male,94,2,1,Research Scientist,2,Divorced,3537,23737,5,No,12,3,4,1,8,1,3,4,2,1,2,EMP1208,0.25,0.5,0.25,0.5,Low,Medium,0,62.5,High,1,Developing Professional
34,0,Travel_Rarely,1157,Research & Development,5,2,Medical,2,Male,57,2,2,Laboratory Technician,4,Married,3986,11912,1,No,14,3,3,1,15,3,4,15,10,4,13,EMP1209,0.2666666666666666,0.6666666666666666,0.2,0.8666666666666667,High,Low,1,43.66666666666666,Medium,2,Experienced Professional
60,0,Travel_Rarely,370,Research & Development,1,4,Medical,3,Male,92,1,3,Healthcare Representative,4,Divorced,10883,20467,3,No,20,4,3,1,19,2,4,1,0,0,0,EMP1210,0.0,0.0,2.0,0.0,Low,Medium,0,10.0,Low,0,Early-Career Explorer
33,0,Travel_Rarely,267,Research & Development,21,3,Medical,2,Male,79,4,1,Laboratory Technician,2,Married,2028,13637,1,No,18,3,4,3,14,6,3,14,11,2,13,EMP1211,0.1428571428571428,0.7857142857142857,0.4285714285714285,0.9285714285714286,High,Low,0,53.21428571428572,Medium,2,Experienced Professional
37,0,Travel_Frequently,1278,Sales,1,4,Medical,3,Male,31,1,2,Sales Executive,4,Divorced,9525,7677,1,No,14,3,3,2,6,2,2,6,3,1,3,EMP1212,0.1666666666666666,0.5,0.3333333333333333,0.5,Low,Medium,0,39.16666666666666,Medium,1,Developing Professional
34,0,Travel_Rarely,678,Research & Development,19,3,Life Sciences,2,Female,35,2,1,Research Scientist,4,Married,2929,20338,1,No,12,3,2,0,10,3,3,10,9,8,7,EMP1213,0.8,0.9,0.3,0.7,High,Low,1,69.5,High,2,Experienced Professional
23,1,Travel_Rarely,427,Sales,7,3,Life Sciences,3,Male,99,3,1,Sales Representative,4,Divorced,2275,25103,1,Yes,21,4,2,1,3,2,3,3,2,0,2,EMP1214,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,Low,Medium,0,40.0,Medium,1,Developing Professional
44,0,Travel_Rarely,921,Research & Development,2,3,Life Sciences,3,Female,96,4,3,Healthcare Representative,4,Married,7879,14810,1,Yes,19,3,2,1,9,2,3,8,7,6,7,EMP1215,0.75,0.875,0.25,0.875,High,Medium,1,79.375,High,2,Experienced Professional
35,0,Travel_Frequently,146,Research & Development,2,4,Medical,1,Male,79,2,1,Research Scientist,4,Single,4930,13970,0,Yes,14,3,3,0,6,2,4,5,4,1,4,EMP1216,0.2,0.8,0.4,0.8,Medium,Medium,0,54.0,Medium,1,Developing Professional
43,0,Travel_Rarely,1179,Sales,2,3,Medical,4,Male,73,3,2,Sales Executive,4,Married,7847,6069,1,Yes,17,3,1,1,10,3,3,10,9,8,8,EMP1217,0.8,0.9,0.3,0.8,High,Low,1,71.0,High,2,Experienced Professional
24,0,Travel_Rarely,581,Research & Development,9,3,Medical,3,Male,62,4,1,Research Scientist,3,Married,4401,17616,1,No,16,3,4,1,5,1,3,5,3,0,4,EMP1218,0.0,0.6,0.2,0.8,Low,High,0,55.0,Medium,1,Developing Professional
41,0,Travel_Rarely,918,Sales,6,3,Marketing,4,Male,35,3,3,Sales Executive,3,Single,9241,15869,1,No,12,3,2,0,10,3,3,10,8,8,7,EMP1219,0.8,0.8,0.3,0.7,High,Low,1,71.5,High,2,Experienced Professional
29,0,Travel_Rarely,1082,Research & Development,9,4,Medical,4,Female,43,3,1,Laboratory Technician,3,Married,2974,25412,9,No,17,3,3,1,9,2,3,5,3,1,2,EMP1220,0.2,0.6,0.4,0.4,Low,Medium,0,47.0,Medium,1,Developing Professional
36,0,Travel_Rarely,530,Sales,2,4,Life Sciences,3,Female,51,3,2,Sales Representative,4,Single,4502,7439,3,No,15,3,3,0,17,2,2,13,7,6,7,EMP1221,0.4615384615384615,0.5384615384615384,0.1538461538461538,0.5384615384615384,High,Medium,1,52.69230769230769,Medium,2,Experienced Professional
45,0,Non-Travel,1238,Research & Development,1,1,Life Sciences,3,Male,74,2,3,Healthcare Representative,3,Married,10748,3395,3,No,23,4,4,1,25,3,2,23,15,14,4,EMP1222,0.6086956521739131,0.6521739130434783,0.1304347826086956,0.1739130434782608,High,Low,1,51.52173913043479,Medium,2,Experienced Professional
24,1,Travel_Rarely,240,Human Resources,22,1,Human Resources,4,Male,58,1,1,Human Resources,3,Married,1555,11585,1,No,11,3,3,1,1,2,3,1,0,0,0,EMP1223,0.0,0.0,2.0,0.0,Low,Medium,0,15.0,Low,0,Early-Career Explorer
47,1,Travel_Frequently,1093,Sales,9,3,Life Sciences,3,Male,82,1,4,Sales Executive,3,Married,12936,24164,7,No,11,3,3,0,25,3,1,23,5,14,10,EMP1224,0.6086956521739131,0.217391304347826,0.1304347826086956,0.4347826086956521,High,Low,1,42.391304347826086,Medium,2,Experienced Professional
26,0,Travel_Rarely,390,Research & Development,17,4,Medical,4,Male,62,1,1,Laboratory Technician,3,Married,2305,6217,1,No,15,3,3,3,3,3,4,3,2,0,2,EMP1225,0.0,0.6666666666666666,1.0,0.6666666666666666,Low,Low,0,35.0,Medium,1,Developing Professional
45,0,Travel_Rarely,1005,Research & Development,28,2,Technical Degree,4,Female,48,2,4,Research Director,2,Single,16704,17119,1,No,11,3,3,0,21,2,3,21,6,8,6,EMP1226,0.3809523809523809,0.2857142857142857,0.0952380952380952,0.2857142857142857,High,Medium,1,48.095238095238095,Medium,2,Experienced Professional
32,0,Travel_Frequently,585,Research & Development,10,3,Life Sciences,1,Male,56,3,1,Research Scientist,3,Married,3433,17360,6,No,13,3,1,1,10,3,2,5,2,1,3,EMP1227,0.2,0.4,0.6,0.6,Low,Low,0,34.0,Medium,1,Developing Professional
31,0,Travel_Rarely,741,Research & Development,2,4,Life Sciences,2,Male,69,3,1,Laboratory Technician,3,Married,3477,18103,1,No,14,3,4,1,6,2,4,5,2,0,3,EMP1228,0.0,0.4,0.4,0.6,Low,Medium,0,36.0,Medium,1,Developing Professional
41,0,Non-Travel,552,Human Resources,4,3,Human Resources,3,Male,60,1,2,Human Resources,2,Married,6430,20794,6,No,19,3,2,1,10,4,3,3,2,1,2,EMP1229,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,Low,Low,0,53.33333333333333,Medium,1,Developing Professional
40,0,Travel_Rarely,369,Research & Development,8,2,Life Sciences,2,Female,92,3,2,Manufacturing Director,1,Married,6516,5041,2,Yes,16,3,2,1,18,3,3,1,0,0,0,EMP1230,0.0,0.0,3.0,0.0,Low,Low,0,15.0,Low,0,Early-Career Explorer
24,0,Travel_Rarely,506,Research & Development,29,1,Medical,2,Male,91,3,1,Laboratory Technician,1,Divorced,3907,3622,1,No,13,3,2,3,6,2,4,6,2,1,2,EMP1231,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,Low,Medium,0,46.66666666666666,Medium,1,Developing Professional
46,0,Travel_Rarely,717,Research & Development,13,4,Life Sciences,3,Male,34,3,2,Healthcare Representative,2,Single,5562,9697,6,No,14,3,4,0,19,3,3,10,7,0,9,EMP1232,0.0,0.7,0.3,0.9,High,Low,0,44.5,Medium,1,Developing Professional
35,0,Travel_Rarely,1370,Research & Development,27,4,Life Sciences,4,Male,49,3,2,Manufacturing Director,3,Married,6883,5151,2,No,16,3,2,1,17,3,3,7,7,0,7,EMP1233,0.0,1.0,0.4285714285714285,1.0,High,Low,0,50.0,Medium,1,Developing Professional
30,0,Travel_Rarely,793,Research & Development,16,1,Life Sciences,2,Male,33,3,1,Research Scientist,4,Married,2862,3811,1,No,12,3,2,1,10,2,2,10,0,0,8,EMP1234,0.0,0.0,0.2,0.8,Low,Medium,0,22.0,Low,1,Developing Professional
47,0,Non-Travel,543,Sales,2,4,Marketing,3,Male,87,3,2,Sales Executive,2,Married,4978,3536,7,No,11,3,4,1,4,3,1,1,0,0,0,EMP1235,0.0,0.0,3.0,0.0,Low,Low,0,10.0,Low,0,Early-Career Explorer
46,0,Travel_Rarely,1277,Sales,2,3,Life Sciences,3,Male,74,3,3,Sales Executive,4,Divorced,10368,5596,4,Yes,12,3,2,1,13,5,2,10,6,0,3,EMP1236,0.0,0.6,0.5,0.3,Medium,Low,0,22.5,Low,1,Developing Professional
36,1,Travel_Rarely,1456,Sales,13,5,Marketing,2,Male,96,2,2,Sales Executive,1,Divorced,6134,8658,5,Yes,13,3,2,3,16,3,3,2,2,2,2,EMP1237,1.0,1.0,1.5,1.0,Low,Low,0,100.0,High,1,Developing Professional
32,1,Travel_Rarely,964,Sales,1,2,Life Sciences,1,Male,34,1,2,Sales Executive,2,Single,6735,12147,6,No,15,3,2,0,10,2,3,0,0,0,0,EMP1238,0.0,0.0,2.0,0.0,Low,Medium,0,20.0,Low,0,Early-Career Explorer
23,0,Travel_Rarely,160,Research & Development,4,1,Medical,3,Female,51,3,1,Laboratory Technician,2,Single,3295,12862,1,No,13,3,3,0,3,3,1,3,2,1,2,EMP1239,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,Low,Low,0,53.33333333333333,Medium,1,Developing Professional
31,0,Travel_Frequently,163,Research & Development,24,1,Technical Degree,4,Female,30,3,2,Manufacturing Director,4,Single,5238,6670,2,No,20,4,4,0,9,3,2,5,4,1,4,EMP1240,0.2,0.8,0.6,0.8,Medium,Low,0,44.0,Medium,1,Developing Professional
39,0,Non-Travel,792,Research & Development,1,3,Life Sciences,4,Male,77,3,2,Laboratory Technician,4,Married,6472,8989,1,Yes,15,3,4,1,9,2,3,9,8,5,8,EMP1241,0.5555555555555556,0.8888888888888888,0.2222222222222222,0.8888888888888888,High,Medium,1,72.22222222222221,High,2,Experienced Professional
32,0,Travel_Rarely,371,Sales,19,3,Life Sciences,4,Male,80,1,3,Sales Executive,3,Married,9610,3840,3,No,13,3,3,1,10,2,1,4,3,0,2,EMP1242,0.0,0.75,0.5,0.5,Low,Medium,0,45.0,Medium,1,Developing Professional
40,0,Travel_Rarely,611,Sales,7,4,Medical,2,Male,88,3,5,Manager,2,Single,19833,4349,1,No,14,3,2,0,21,3,2,21,8,12,8,EMP1243,0.5714285714285714,0.3809523809523809,0.1428571428571428,0.3809523809523809,High,Low,1,49.99999999999999,Medium,2,Experienced Professional
45,0,Travel_Rarely,176,Human Resources,4,3,Life Sciences,3,Female,56,1,3,Human Resources,3,Married,9756,6595,4,No,21,4,3,2,9,2,4,5,0,0,3,EMP1244,0.0,0.0,0.4,0.6,Low,Medium,0,24.0,Low,1,Developing Professional
30,0,Travel_Frequently,1312,Research & Development,2,4,Technical Degree,4,Female,78,2,1,Research Scientist,1,Single,4968,26427,0,No,16,3,4,0,10,2,3,9,7,0,7,EMP1245,0.0,0.7777777777777778,0.2222222222222222,0.7777777777777778,High,Medium,0,60.0,High,1,Developing Professional
24,0,Travel_Frequently,897,Human Resources,10,3,Medical,1,Male,59,3,1,Human Resources,4,Married,2145,2097,0,No,14,3,4,1,3,2,3,2,2,2,1,EMP1246,1.0,1.0,1.0,0.5,Low,Medium,0,87.5,High,1,Developing Professional
30,1,Travel_Frequently,600,Human Resources,8,3,Human Resources,3,Female,66,2,1,Human Resources,4,Divorced,2180,9732,6,No,11,3,3,1,6,0,2,4,2,1,2,EMP1247,0.25,0.5,0.0,0.5,Low,Medium,0,62.5,High,1,Developing Professional
31,0,Travel_Rarely,1003,Sales,5,3,Technical Degree,1,Male,51,3,2,Sales Executive,3,Married,8346,20943,1,No,19,3,3,1,6,3,3,5,2,0,2,EMP1248,0.0,0.4,0.6,0.4,Low,Low,0,23.0,Low,1,Developing Professional
27,0,Travel_Rarely,1054,Research & Development,8,3,Medical,3,Female,67,3,1,Research Scientist,4,Single,3445,6152,1,No,11,3,3,0,6,5,2,6,2,1,4,EMP1249,0.1666666666666666,0.3333333333333333,0.8333333333333334,0.6666666666666666,Low,Low,0,26.666666666666664,Low,1,Developing Professional
29,1,Travel_Rarely,428,Sales,9,3,Marketing,2,Female,52,1,1,Sales Representative,2,Single,2760,14630,1,No,13,3,3,0,2,3,3,2,2,2,2,EMP1250,1.0,1.0,1.5,1.0,Low,Low,0,95.0,High,1,Developing Professional
29,0,Travel_Frequently,461,Research & Development,1,3,Life Sciences,4,Male,70,4,2,Healthcare Representative,3,Single,6294,23060,8,Yes,12,3,4,0,10,5,4,3,2,0,2,EMP1251,0.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,Low,Low,0,35.0,Medium,1,Developing Professional
30,0,Travel_Rarely,979,Sales,15,2,Marketing,3,Male,94,2,3,Sales Executive,1,Divorced,7140,3088,2,No,11,3,1,1,12,2,3,7,7,1,7,EMP1252,0.1428571428571428,1.0,0.2857142857142857,1.0,High,Medium,0,75.71428571428572,High,1,Developing Professional
34,0,Travel_Rarely,181,Research & Development,2,4,Medical,4,Male,97,4,1,Research Scientist,4,Married,2932,5586,0,Yes,14,3,1,3,6,3,3,5,0,1,2,EMP1253,0.2,0.0,0.6,0.4,Low,Low,0,14.0,Low,1,Developing Professional
33,0,Non-Travel,1283,Sales,2,3,Marketing,4,Female,62,3,2,Sales Executive,2,Single,5147,10697,8,No,15,3,4,0,13,2,2,11,7,1,7,EMP1254,0.0909090909090909,0.6363636363636364,0.1818181818181818,0.6363636363636364,High,Medium,0,52.27272727272727,Medium,1,Developing Professional
49,0,Travel_Rarely,1313,Sales,11,4,Marketing,4,Female,80,3,2,Sales Executive,4,Single,4507,8191,3,No,12,3,3,0,8,1,4,5,1,0,4,EMP1255,0.0,0.2,0.2,0.8,Low,Medium,0,38.0,Medium,1,Developing Professional
33,1,Travel_Rarely,211,Sales,16,3,Life Sciences,1,Female,74,3,3,Sales Executive,1,Single,8564,10092,2,Yes,20,4,3,0,11,2,2,0,0,0,0,EMP1256,0.0,0.0,2.0,0.0,Low,Medium,0,25.0,Low,0,Early-Career Explorer
38,0,Travel_Frequently,594,Research & Development,2,2,Medical,3,Female,75,2,1,Laboratory Technician,2,Married,2468,15963,4,No,14,3,2,1,9,4,2,6,1,0,5,EMP1257,0.0,0.1666666666666666,0.6666666666666666,0.8333333333333334,Low,Low,0,27.5,Low,1,Developing Professional
31,1,Travel_Rarely,1079,Sales,16,4,Marketing,1,Male,70,3,3,Sales Executive,3,Married,8161,19002,2,No,13,3,1,3,10,2,3,1,0,0,0,EMP1258,0.0,0.0,2.0,0.0,Low,Medium,0,15.0,Low,0,Early-Career Explorer
29,0,Travel_Rarely,590,Research & Development,4,3,Technical Degree,4,Female,91,2,1,Research Scientist,1,Divorced,2109,10007,1,No,13,3,3,1,1,2,3,1,0,0,0,EMP1259,0.0,0.0,2.0,0.0,Low,Medium,0,25.0,Low,0,Early-Career Explorer
30,0,Travel_Rarely,305,Research & Development,16,3,Life Sciences,3,Male,58,4,2,Healthcare Representative,3,Married,5294,9128,3,No,16,3,3,1,10,3,3,7,0,1,7,EMP1260,0.1428571428571428,0.0,0.4285714285714285,1.0,Low,Low,0,25.714285714285715,Low,1,Developing Professional
32,0,Non-Travel,953,Research & Development,5,4,Technical Degree,2,Male,65,3,1,Research Scientist,2,Single,2718,17674,2,No,14,3,2,0,12,3,3,7,7,0,7,EMP1261,0.0,1.0,0.4285714285714285,1.0,High,Low,0,55.0,Medium,1,Developing Professional
38,0,Travel_Rarely,833,Research & Development,18,3,Medical,2,Male,60,1,2,Healthcare Representative,4,Married,5811,24539,3,Yes,16,3,3,1,15,2,3,1,0,1,0,EMP1262,1.0,0.0,2.0,0.0,Low,Medium,0,50.0,Medium,0,Early-Career Explorer
43,1,Travel_Frequently,807,Research & Development,17,3,Technical Degree,3,Male,38,2,1,Research Scientist,3,Married,2437,15587,9,Yes,16,3,4,1,6,4,3,1,0,0,0,EMP1263,0.0,0.0,4.0,0.0,Low,Low,0,5.0,Low,0,Early-Career Explorer
42,0,Travel_Rarely,855,Research & Development,12,3,Medical,2,Male,57,3,1,Laboratory Technician,2,Divorced,2766,8952,8,No,22,4,2,3,7,6,2,5,3,0,4,EMP1264,0.0,0.6,1.2,0.8,Low,Low,0,40.0,Medium,1,Developing Professional
55,0,Travel_Rarely,478,Research & Development,2,3,Medical,3,Male,60,2,5,Research Director,1,Married,19038,19805,8,No,12,3,2,3,34,2,3,1,0,0,0,EMP1265,0.0,0.0,2.0,0.0,Low,Medium,0,25.0,Low,0,Early-Career Explorer
33,0,Non-Travel,775,Research & Development,4,3,Technical Degree,4,Male,90,3,2,Research Scientist,2,Divorced,3055,6194,5,No,15,3,4,2,11,2,2,9,8,1,7,EMP1266,0.1111111111111111,0.8888888888888888,0.2222222222222222,0.7777777777777778,High,Medium,0,62.77777777777777,High,1,Developing Professional
41,0,Travel_Rarely,548,Research & Development,9,4,Life Sciences,3,Male,94,3,1,Laboratory Technician,1,Divorced,2289,20520,1,No,20,4,2,2,5,2,3,5,3,0,4,EMP1267,0.0,0.6,0.4,0.8,Low,Medium,0,55.0,Medium,1,Developing Professional
34,0,Non-Travel,1375,Sales,10,3,Life Sciences,4,Male,87,3,2,Sales Executive,3,Divorced,4001,12313,1,Yes,14,3,3,1,15,3,3,15,14,0,7,EMP1268,0.0,0.9333333333333332,0.2,0.4666666666666667,High,Low,0,40.0,Medium,2,Experienced Professional
53,0,Non-Travel,661,Research & Development,1,4,Medical,1,Female,60,2,4,Manufacturing Director,3,Married,12965,22308,4,Yes,20,4,4,3,27,2,2,3,2,0,2,EMP1269,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,Low,Medium,0,45.0,Medium,1,Developing Professional
